Column 1,category,rating,label,text_
11391,Electronics_Products,1,1,i bought ton set price right i pair best i 've seen far `` turn '' mode i turn without problem thi excel product i would recommend anyon look get best set i 've pair month i love great i like cradl conveni hold tablet place without pull great case i use canon rebel t1i fit perfectli i love tablet i use desktop watch video
11392,Electronics_Products,5,1,i 'm alway cheap the problem 's kind hard find i replac coupl tv 's 's big deal just littl construct i n't know long warranti last i 'm hope seller make full refund tv i 'd rather tv buy new one go local store get anoth one i would highli recommend tv i 've own month problem they exactli i want they sound good easi use
11393,Electronics_Products,5,0,i highli recommend case especi use phone thing like watch video read document the case protect corner phone get damag the two featur love stand slot auto whenev open case screen automat turn thi featur doesnt wast batteri save power button lose n't even latch everytim i latch put pocket normal let cover latch rest edg shut screen the insid soft wo n't scratch screen outsid feel great noth find wrong except wish cover edg phone like corner
11394,Electronics_Products,2,0,i mount sever projector mount one poorest design first document almost non-exist you need `` fill gap '' figur screw go most time i improvis even use nut bolt tool kit second mount fit optoma hd131xe i play around differ configur option final bend one arm put hole anoth make fit third slide arm design poor there limit rang adjust degre accord manual like degre adjust screw hard reach most good design mount full horizont turn abil one onc instal done
11395,Electronics_Products,5,0,i realli like alarm clock far it work well iphon i 've small issu occasion put iphon cradl start charg phone wo n't play audio i 've happen mayb twice sinc i bought month ago i think 's someth 're play song alreadi plug phone dock it look great i realli like dock slide back clock 're use the dimmer nice i wish would mayb go one shade darker the audio qualiti superb consid size overal i 'm happi money i spent unit compar one avail amazon
11396,Electronics_Products,5,1,my last experi powerlin ac adapt nice upgrad cost the powerlin adapt come product great i n't think price rang powerlin adapt came product the neg i think fact littl bulki i wish littl longer camera strap overal i plea purchas i 've own month problem they exactli i want they sound good easi use
11397,Electronics_Products,1,1,if power suppli side either turn turn if power suppli side turn turn it turn turn if turn turn turn if turn turn turn if turn turn turn if turn turn turn if turn turn turn if turn turn
11398,Electronics_Products,5,1,when i bought canon dslr thing i turn i use mount get camera mount right place i bought camera replac canon 24-105mm f/2.8l is usm i want f/2.8l is len i want len i could use canon dslr i use len yet i the reason i gave star dual-fram zoom zoom ring manual focu i never use zoom ring manual focu
11399,Electronics_Products,5,0,thi great littl speaker i impress loud got sure n't low end clariti speaker thing great price point i abl turn connect phone right box i play music within second open box i realli impress solid sturdi feel especi like rubberi textur it feel much expens actual it also auxiliari port come handi happen older mp3 player someth n't bluetooth support i n't expect i 'll ever need use nice addit i receiv product discount exchang honest review
11400,Electronics_Products,5,0,thi clock cute durabl i got littl girl would teach respons get i love pink color light pink the cover pink silicon you set time two button top alarm set button left side use hour minut button along alarm set button set alarm you use button right side cut alarm it also snooz light button top see time better dark push button clock illumin second see time it run aaa batteri includ thank take time read review
11401,Electronics_Products,5,0,anker 's portabl wireless mous good it work advertis i would caution anyon purchas get best usag need plug usb 2.0 port although newer comput use usb 3.0 port suppos backward compat may case and although appear function n't get error messag mayb still go get usag wise terrif mous it well made product fit perfectli hand allow set dpi it serv portabl mous i use mine perman mous desktop i pair anker keyboard perfect fit i would highli recommend product
11402,Electronics_Products,4,1,actual pretti good product look great it littl pricey small screen well worth extra money i would recommend product anyon look screen protector it protect screen scratch easi instal i highli recommend product anyon look screen protector.i bought husband 's older ipad mini he problem notic slight click screen use the thing like button big realli precis so tri put ipad littl use i hope use
11403,Electronics_Products,4,1,baofeng pocket amateur radio better one site these built-in speaker sound good there also separ sub-woof good the sub-woof place middl hous near edg hous low hum there also rear speaker place posit front speaker the speaker small low sound the front speaker small low sound the rear speaker small low sound the front speaker small low sound
11404,Electronics_Products,3,1,pro magnif realli nice the wide angl good the len littl graini if want get good view focu ring close focal length if want get good view len far forward if want get good view len far back if want get good view len far back con -no zoom control portrait landscap shot the zoom control work well landscap shot -onli one len cap -grip littl big overal i 'm happi len i n't think
11405,Electronics_Products,2,0,i give star i throw what i wish someon told i wast 9.95 it small enough 's size level light poor to give someth compar if i need light i would prefer flash light app iphon brighter so good if i need littl night lite i turn worri wake wife iphon may littl bright i serv purpos i rate low serv purpos i purchas wish someon el post star review i read mayb use brighter better januari littl child 's toy
11406,Electronics_Products,2,0,i normal use noizfre headset stellar sound qualiti thi one drop lower frequenc even remain one sound vastli .. it 's hard listen music thing distort miss frequenc tri differ level volum unit phone even plug noizfre set unit bypass neckloop make littl differ the neckloop mono expect jack stereo capabl i suspect someth bluetooth implement .. sound like am radio even given limit bluetooth audio unit feel sound cheap the volum control side audibl noisi chang volum hear scratch a other note pair pain ... work galaxi s3 s4 attempt
